-0.141029	0.190819	-0.188954	0.338536	0.224628	0.067520	-0.212275	0.249350	-0.130542	-0.043548	-0.382807	0.201024	-0.225041	0.280277	0.282904	0.265126	-0.170252	0.024007	-0.347224	-0.315082	0.093584	-0.075633	-0.106555	0.396807	0.104293	-0.037487	-0.061206	-0.600737	-0.136868	0.017866	0.024249	-0.546005	-0.182764	0.039236	-0.210619	-0.265099	0.401862	0.067321	-0.366388	0.314106	-0.613873	0.082337	-0.107827	0.287486	0.172409	-0.041368	-0.241296	0.179954	-0.361932	0.207261	0.058117	0.417827	0.131867	0.144524	0.008823	-0.350105	-0.109654	0.152945	-0.100671	0.067251	-0.149286	-0.184539	-0.003434	0.318951	0.221022	-0.347724	-0.090736	0.277490	-0.044243	0.242555	0.228690	-0.063910	-0.035888	-0.125714	-0.176962	-0.206639	0.269698	0.043058	0.089607	0.291377	-0.158144	-0.413788	-0.250915	0.142762	0.076092	0.151220	-0.195249	-0.111300	0.339485	-0.022496	0.210084	0.671230	0.322693	-0.297427	0.292753	-0.201861	-0.468530	-0.239882	0.253946	-0.038275
-0.163216	0.502653	0.069248	0.127018	0.181407	0.135429	-0.082338	0.219958	0.314543	0.347978	-0.321395	0.136417	0.379905	-0.024028	0.120197	0.045459	-0.111626	0.143964	-0.107740	0.312170	-0.099552	0.313019	-0.018946	0.009004	0.141326	-0.269186	0.005811	-0.394933	0.024172	0.359569	-0.113426	-0.230484	0.032922	-0.166607	-0.105410	0.024646	0.044044	-0.743267	-0.284231	0.220230	0.174623	0.090573	0.292432	0.044270	-0.246001	0.044872	-0.190920	0.296871	-0.047168	-0.489830	0.032415	-0.183758	-0.015188	-0.076054	0.191359	-0.470691	0.035796	0.232536	0.362132	-0.063152	0.287166	0.145669	-0.426122	0.125759	0.095876	0.262513	-0.011363	0.035853	-0.235739	0.045294	0.056981	-0.339799	-0.044192	-0.053162	-0.056728	-0.061480	-0.130081	0.054244	-0.032511	-0.254923	-0.175204	-0.022972	-0.623355	0.224669	0.067830	0.086178	-0.421296	-0.436346	0.255385	0.309822	0.197081	0.512010	0.047441	-0.370723	0.121997	0.339599	-0.688359	0.065980	-0.252146	-0.172547
-0.049814	0.457545	-0.053625	0.229459	0.161500	0.163852	-0.217774	-0.036037	0.090121	0.198739	-0.382399	0.350650	0.107121	0.084714	-0.284407	-0.200554	-0.199768	0.261554	-0.405983	0.114417	-0.150590	-0.538637	0.047130	0.034474	0.255701	-0.178569	-0.205561	0.626814	0.238979	-0.015183	0.380174	-0.242411	-0.626995	-0.190067	0.124463	-0.155084	-0.396606	-0.347311	0.214043	0.189721	0.124935	0.207530	0.244017	-0.007396	0.260794	-0.522194	-0.695084	-0.075498	0.131260	-0.488695	-0.189877	-0.350211	-0.379587	0.365732	0.200307	-0.161261	0.127577	-0.190361	0.274557	0.107552	0.556179	-0.164769	0.009683	0.093955	-0.140698	0.197216	0.031462	0.237322	-0.162905	-0.075998	-0.278339	-0.193678	-0.246874	-0.245386	-0.198003	-0.081183	-0.435024	-0.222137	-0.160321	-0.088529	0.166116	-0.683516	-0.304376	0.317230	0.121520	0.131653	0.086219	-0.376655	0.258829	-0.175603	0.144181	0.339494	0.032119	-0.048858	-0.207895	-0.077970	-0.305070	-0.240651	0.159059	0.653816
0.132323	0.220021	0.136962	0.309442	-0.276483	0.085678	0.008884	0.145177	0.003731	0.162718	-0.295952	0.330041	-0.199421	0.268986	-0.154815	0.062881	-0.102201	0.271575	-0.088948	-0.047607	-0.143774	0.394501	-0.005657	0.316136	0.147945	0.102938	-0.102852	-0.362727	0.161302	0.447477	-0.106250	-0.417883	-0.380902	0.008296	-0.055097	-0.222636	0.040289	-0.364175	-0.269911	0.092150	-0.289826	0.223630	0.141823	0.124326	-0.336141	-0.187113	-0.410859	-0.134082	-0.118033	0.110381	0.071357	0.038531	-0.288746	-0.025746	-0.038622	-0.206668	-0.236772	-0.000214	0.140024	-0.157438	0.034424	0.175856	0.018214	0.301985	0.198583	0.043499	0.205538	0.359983	0.010805	-0.075571	0.087644	-0.114973	0.116079	-0.281618	-0.098208	-0.020833	0.055835	-0.192764	0.074976	0.303957	-0.190156	-0.364844	-0.359523	0.199464	-0.233202	0.103884	-0.421501	-0.172775	0.564505	-0.048736	0.483166	0.674017	0.147449	0.036906	0.260256	0.201230	-0.479147	-0.177355	0.333423	-0.157854
0.407151	0.436699	-0.452015	0.211429	0.302769	0.389715	-0.222892	0.706155	0.367255	-0.433489	0.197154	0.502233	-0.547111	0.232402	0.107310	0.075157	0.079825	0.246488	0.410908	0.428250	-0.507587	-0.197934	-0.000631	-0.085063	-0.204470	0.047952	0.097216	0.090821	0.061863	-0.481721	0.241942	0.027752	-0.231098	0.222726	0.363756	0.320754	-0.103760	-0.184562	-0.168420	0.489683	0.456822	-0.048674	-0.002255	0.627950	0.021664	0.178687	-0.288583	-0.110878	0.463064	-0.230073	-0.200688	-0.648449	0.250297	-0.224267	0.309684	-0.372079	-0.210232	-0.242297	0.055382	0.478449	-0.071385	0.134229	-0.008895	0.537145	0.211023	0.474481	0.086407	-0.021823	-0.628000	-0.062351	0.184731	-0.307426	-0.062575	0.323956	-0.177014	0.657268	0.038806	-0.372907	-0.713028	-0.029215	0.294149	-0.475852	-0.430248	-0.053676	-0.178865	0.079367	-0.046246	-0.095702	0.570891	-0.045635	-0.334086	0.163773	-0.437043	-0.488264	0.297713	-0.214544	-0.300770	-0.264418	0.213943	0.370398
-0.230203	0.356550	-0.214061	0.309965	0.137772	0.256508	-0.047208	0.768236	0.613129	-0.160519	-0.521318	0.214183	0.084256	-0.189895	0.304857	0.088696	-0.000610	0.010167	-0.044908	-0.170149	-0.492956	-0.037691	0.187559	0.012784	-0.106866	0.485536	-0.168474	-0.150695	-0.089481	0.128940	-0.459411	-0.070569	0.119752	-0.068460	-0.380647	-0.309505	-0.283993	0.474035	-0.480908	0.357622	0.036727	-0.107462	0.304078	0.012381	-0.171562	-0.226059	-0.268717	0.278566	-0.539273	-0.495350	0.129621	-0.103844	0.066738	-0.357759	0.477628	0.080971	0.107129	-0.632948	0.169134	0.079200	0.000668	-0.369033	-0.274725	0.114445	0.125255	-0.394330	0.180668	0.217531	-0.337671	-0.240749	0.164355	-0.167827	-0.152090	-0.040311	-0.054871	0.013064	-0.416948	-0.293627	-0.275296	0.132735	-0.324488	0.014103	-0.132507	0.444270	0.128175	-0.231437	-0.324124	-0.461409	0.124586	-0.142758	0.026634	0.075957	0.514934	0.079966	0.495746	0.212049	0.054752	0.314564	0.196601	0.346137
-0.589095	0.070952	-0.301806	-0.049601	-0.359099	0.086252	-0.201870	0.253052	0.065607	0.274683	-0.121957	0.542665	-0.248261	0.404264	-0.044905	0.095586	-0.072431	0.153174	-0.286101	-0.143592	-0.338768	0.384346	-0.046658	0.246993	0.063065	-0.234466	0.070321	-0.299554	0.010950	-0.006035	-0.016014	-0.048404	-0.186655	0.335737	-0.180529	-0.147369	0.052118	-0.411941	0.150174	-0.246773	-0.571233	0.351893	0.155343	-0.010897	0.048252	-0.184773	0.030460	-0.227725	-0.174003	0.110742	-0.269960	0.007437	-0.188802	0.263310	0.291845	-0.331999	-0.210190	0.003090	0.246443	-0.042657	0.302304	-0.032255	0.012674	0.014978	0.211661	0.240980	0.383254	0.045953	0.064469	-0.430170	-0.003234	-0.307876	-0.159247	-0.095643	-0.127179	-0.199833	0.371276	-0.179491	-0.225206	-0.290555	-0.437441	-0.014999	-0.435554	0.459583	0.292236	0.320649	-0.292360	-0.334395	0.297918	0.360863	0.248010	0.436761	-0.045019	-0.021704	0.155767	0.412910	-0.493351	0.043650	0.299594	-0.151958
-0.569712	0.153420	-0.529341	0.590816	0.081937	0.635234	-0.503728	0.687286	0.428173	0.489693	0.115588	0.200823	-0.276047	0.297958	0.370424	0.077431	-0.064855	-0.011787	-0.450527	-0.324660	0.316599	-0.284162	-0.402126	0.581064	-0.371209	0.063014	0.074117	-0.351261	0.292597	0.033427	-0.013562	0.144022	0.216036	-0.222392	0.227350	0.557973	0.486940	-0.420985	-0.544225	0.056153	-0.821779	0.276153	-0.164855	-0.233949	0.263960	0.333542	-0.322296	-0.123240	-0.354267	0.276080	-0.229683	0.096669	0.122927	-0.080126	-0.264496	-0.160305	-0.259028	-0.218077	0.183733	0.402573	0.644644	-0.450707	0.089315	0.266433	-0.400405	-0.190344	-0.005855	0.272960	-0.318042	-0.310812	0.477476	-0.138388	-0.148720	-0.412443	0.042452	-0.023662	-0.417356	0.061838	-0.585382	0.036690	-0.233697	-0.345977	-0.503941	0.047653	-0.030672	-0.104214	0.037215	0.248751	0.244863	0.164988	-0.426599	0.081236	-0.191379	-0.189580	0.635478	-0.616587	-0.364520	0.097626	-0.199344	-0.081211
-0.031034	0.248544	-0.381854	0.144649	0.027048	0.364194	-0.308364	0.330713	0.582636	0.111823	-0.126133	0.262097	-0.268574	0.704995	-0.058195	-0.463700	-0.198483	0.544574	-0.205601	0.579532	-0.004804	-0.378440	0.618397	0.246518	-0.079454	-0.021882	-0.030346	0.005251	-0.180915	-0.209341	0.068772	0.004107	0.124516	0.211308	0.246302	0.302796	-0.433749	-0.008928	0.098032	0.088283	0.106987	-0.402715	0.217193	-0.064706	-0.096630	-0.014211	-0.076500	0.564265	0.161935	-0.266513	-0.240044	-0.474680	-0.089152	0.032839	0.312864	-0.419264	0.008123	-0.088761	0.289402	0.393048	0.171678	-0.187972	-0.119824	0.399470	-0.046584	0.060839	-0.365716	-0.060656	-0.755293	0.268612	0.329292	-0.163141	0.008545	0.124029	-0.277778	0.255345	0.079372	-0.089290	-0.239295	-0.160213	0.101932	-0.221466	-0.797139	-0.007872	0.110258	-0.080638	-0.083453	-0.603141	0.460937	-0.051832	-0.131222	0.372083	-0.091201	-0.410402	0.348582	-0.020120	-0.244518	0.032161	-0.096145	0.295478
-0.680723	0.338001	-0.104489	0.407546	0.111593	-0.415331	-0.241422	0.512989	0.094043	0.208445	-0.198089	-0.037479	-0.289954	0.741823	0.528119	-0.279854	-0.628440	0.419761	0.007085	-0.365212	0.103514	-0.342448	0.113761	0.679793	0.251629	-0.038068	0.808331	-0.367281	0.314042	-0.378758	-0.239239	-0.030081	-0.310954	-0.151179	0.069345	0.238094	0.271576	-0.635865	0.207376	-0.217087	0.115739	0.081151	-0.161732	-0.272731	-0.155671	-0.170498	-0.243311	-0.343912	-0.109503	0.166446	-0.251728	-0.454033	-0.085034	-0.355724	-0.244672	0.079507	0.039496	-0.449635	-0.061951	0.132057	-0.218279	0.054030	0.192473	-0.215778	0.063445	0.132471	-0.070350	-0.237889	-0.313702	0.407626	-0.470202	-0.166843	-0.195622	-0.167613	-0.114036	0.509993	-0.491593	-0.163849	-0.220284	0.134421	-0.296417	-0.412136	0.265451	0.395502	-0.220922	0.457713	-0.086898	-0.061003	0.243088	-0.608532	-0.336984	0.278274	0.252939	-0.153693	-0.015544	0.093546	-0.935645	0.460252	0.376424	0.409061
